Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
412;4500151530;"Personalized Medicine";journal;"17410541, 1744828X";0,412;Q3;36;43;146;1840;255;138;1,62;42,79;49,20;0;28;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2023";"Medicine (miscellaneous) (Q3); Molecular Medicine (Q3); Pharmacology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
413;22212;"Scientia Pharmaceutica";journal;"22180532, 00368709";0,412;Q2;54;55;179;3451;475;178;2,65;62,75;44,24;0;24;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"1949, 1960-1961, 1973-2023";"Pharmaceutical Science (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
414;18384;"Medicinal Chemistry Research";journal;"10542523, 15548120";0,410;Q2;59;175;515;9799;1387;508;2,79;55,99;38,98;0;96;United States;Northern America;"Birkhauser Boston";"1994, 1996-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Organic Chemistry (Q3)";"Chemistry; Pharmacology, Toxicology and Pharmaceutics"
415;21101064701;"Avicenna Journal of Phytomedicine";journal;"22287949, 22287930";0,409;Q3;11;56;118;2644;298;117;2,46;47,21;39,48;0;16;Iran;Middle East;"Mashhad University of Medical Sciences";"2019-2023";"Complementary and Alternative Medicine (Q2); Drug Discovery (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
416;26512;"Tetrahedron";journal;"14645416, 00404020";0,406;Q3;236;380;1380;19469;2880;1375;2,22;51,23;32,72;0;38;United Kingdom;Western Europe;"Elsevier Ltd";"1957-2023";"Biochemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
417;23173;"Korean Journal of Physiology and Pharmacology";journal;"20933827, 12264512";0,405;Q3;40;47;167;1934;281;167;1,50;41,15;38,75;0;20;South Korea;Asiatic Region;"Korean Physiological Soc. and Korean Soc. of Pharmacology";"1997-2023";"Pharmacology (Q3); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
418;22980;"Journal of Basic and Clinical Physiology and Pharmacology";journal;"21910286, 07926855";0,399;Q3;43;94;368;3955;733;360;1,78;42,07;40,78;0;45;Germany;Western Europe;"Walter de Gruyter GmbH";"1985-1988, 1990-2023";"Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
419;35190;"Revista Espanola de Quimioterapia";journal;"02143429";0,399;Q3;32;119;356;3140;438;262;1,35;26,39;44,78;2;46;Spain;Western Europe;"Sociedad Espanola de Quiminoterapia";"1989-2023";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Pharmacology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
420;26766;"ATLA Alternatives to Laboratory Animals";journal;"02611929";0,397;Q3;65;34;119;1450;187;92;1,35;42,65;41,72;0;11;United Kingdom;Western Europe;"FRAME";"1982, 1985-1986, 1988-1989, 1994-2023";"Medical Laboratory Technology (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Toxicology (Q3)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
421;24605;"Arhiv za Higijenu Rada i Toksikologiju";journal;"18486312, 00041254";0,396;Q3;43;33;114;1555;249;111;1,86;47,12;51,57;0;14;Croatia;Eastern Europe;"Institute for Medical Research and Occupational Health";"1953-2023";"Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
422;20066;"Biopharmaceutics and Drug Disposition";journal;"1099081X, 01422782";0,396;Q2;65;36;91;1728;188;89;1,91;48,00;39,67;0;10;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1979-2023";"Pharmaceutical Science (Q2); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Pharmacology (medical) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
423;23412;"Journal of AOAC International";journal;"10603271";0,393;Q3;100;170;543;1757;958;534;1,73;10,34;45,97;1;36;United States;Northern America;"AOAC International";"1993-2023";"Agronomy and Crop Science (Q2); Food Science (Q2); Analytical Chemistry (Q3); Environmental Chemistry (Q3); Pharmacology (Q3)";"Agricultural and Biological Sciences; Chemistry; Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
424;18200156702;"World Mycotoxin Journal";journal;"18750710, 18750796";0,393;Q3;47;17;128;992;263;126;1,71;58,35;39,68;0;6;Netherlands;Western Europe;"Wageningen Academic Publishers";"2009-2023";"Food Science (Q2); Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3)";"Agricultural and Biological Sciences; Medicine; Pharmacology, Toxicology and Pharmaceutics"
425;17500155003;"Records of Natural Products";journal;"13076167";0,392;Q3;41;100;184;3912;437;183;2,44;39,12;45,40;0;25;Turkey;Middle East;"ACG Publications";"2009-2023";"Plant Science (Q2); Drug Discovery (Q3); Organic Chemistry (Q3); Pharmacology (Q3)";"Agricultural and Biological Sciences; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
426;21100226424;"Toxicology and Environmental Health Sciences";journal;"20059752, 22337784";0,391;Q3;23;47;119;2446;269;119;2,00;52,04;44,55;0;22;South Korea;Asiatic Region;"Korean Society of Environmental Risk Assessment and Health Science";"2009-2023";"Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)";"Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
427;21100470510;"Drug Research";journal;"21949379, 21949387";0,390;Q3;71;56;247;2380;448;240;1,77;42,50;45,05;0;22;Germany;Western Europe;"Thieme";"1972, 2013-2023";"Drug Discovery (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
428;21101133622;"Cancer Innovation";journal;"27709191, 27709183";0,389;Q2;4;56;20;3056;23;19;1,15;54,57;41,16;0;45;United States;Northern America;"John Wiley and Sons Inc.";"2022-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Drug Discovery (Q3); Oncology (Q3); Pharmacology (medical) (Q3); Cancer Research (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
429;14822;"Xenobiotica";journal;"00498254, 13665928";0,387;Q3;89;67;413;2585;586;412;1,23;38,58;43,13;0;16;United Kingdom;Western Europe;"Informa Healthcare";"1971-2023";"Biochemistry (Q3); Health, Toxicology and Mutagenesis (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Toxicology (Q3)";"Biochemistry, Genetics and Molecular Biology; Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
430;5800228222;"Journal of Pharmaceutical Innovation";journal;"18725120, 19398042";0,386;Q2;35;179;248;7638;625;234;2,49;42,67;39,17;0;51;United States;Northern America;"Springer New York";"2006-2023";"Pharmaceutical Science (Q2); Drug Discovery (Q3)";"Pharmacology, Toxicology and Pharmaceutics"
431;17700156313;"Iranian Journal of Pharmaceutical Research";journal;"17350328, 17266890";0,385;Q2;58;62;435;2434;902;432;1,87;39,26;49,28;0;28;Iran;Middle East;"Brieflands";"2002-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Pharmacology (medical) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
432;23942;"Biomedical Chromatography";journal;"10990801, 02693879";0,384;Q3;71;241;770;8054;1514;767;1,94;33,42;44,38;0;48;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2023";"Analytical Chemistry (Q3); Biochemistry (Q3); Clinical Biochemistry (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
433;21717;"Die Pharmazie";journal;"00317144";0,372;Q2;72;41;301;1421;490;299;1,58;34,66;25,29;0;14;Germany;Western Europe;"Govi-Verlag Pharmazeutischer Verlag GmbH";"1947-2023";"Pharmaceutical Science (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
434;19700180522;"Molecular and Cellular Toxicology";journal;"20928467, 1738642X";0,371;Q2;28;154;173;5827;286;173;1,57;37,84;45,15;0;73;Germany;Western Europe;"Springer Verlag";"2010-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Health, Toxicology and Mutagenesis (Q3); Pathology and Forensic Medicine (Q3); Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
435;21100853513;"Pharmaceutical Nanotechnology";journal;"22117385, 22117393";0,371;Q2;22;42;108;2713;236;96;1,96;64,60;42,65;0;16;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2014-2023";"Pharmaceutical Science (Q2); Biomedical Engineering (Q3)";"Engineering; Pharmacology, Toxicology and Pharmaceutics"
436;16803;"Antiviral Chemistry and Chemotherapy";journal;"20402066, 09563202";0,369;Q3;59;2;29;41;62;28;0,87;20,50;0,00;0;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1991-2015, 2017-2023";"Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Virology (Q3)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
437;21841;"Food Additives and Contaminants";journal;"0265203X, 14645122";0,364;Q3;121;124;92;5425;186;92;1,81;43,75;47,41;2;26;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1984-2014, 2018, 2020-2023";"Chemistry (miscellaneous) (Q3); Food Science (Q3); Health, Toxicology and Mutagenesis (Q3); Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3)";"Agricultural and Biological Sciences; Chemistry; Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
438;6400153143;"Turkish Journal of Pharmaceutical Sciences";journal;"1304530X";0,364;Q2;22;50;289;1621;625;279;2,09;32,42;55,23;0;11;Turkey;Middle East;"Turkish Pharmacists Association";"2006-2023";"Pharmaceutical Science (Q2); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
439;130045;"Journal of Applied Biomedicine";journal;"12140287, 1214021X";0,363;Q2;38;25;63;973;122;63;2,07;38,92;43,93;0;11;Czech Republic;Eastern Europe;"University of South Bohemia in Ceske Budejovice Faculty of Health and Social Sciences";"2005-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Artificial Intelligence (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Biomedical Engineering (Q3); Health, Toxicology and Mutagenesis (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering; Environmental Science; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
440;4600151507;"Anti-Inflammatory and Anti-Allergy Agents in Medicinal Chemistry";journal;"1875614X, 18715230";0,361;Q3;27;23;93;1583;149;88;1,15;68,83;60,40;0;5;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Immunology and Allergy (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3); Immunology (Q4)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
441;145693;"Canadian Pharmacists Journal";journal;"17151635";0,360;Q2;30;58;188;1152;215;112;1,09;19,86;64,79;0;15;Canada;Northern America;"Canadian Pharmacists Association";"2005-2023";"Pharmaceutical Science (Q2); Pharmacy (Q2)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
442;21100829975;"Clinical and Experimental Vaccine Research";journal;"2287366X, 22873651";0,359;Q3;19;41;103;1292;216;96;2,30;31,51;49,32;0;34;South Korea;Asiatic Region;"Korean Vaccine Society";"2017-2023";"Infectious Diseases (Q3); Pharmacology (Q3); Public Health, Environmental and Occupational Health (Q3); Immunology and Allergy (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
443;25305;"SAR and QSAR in Environmental Research";journal;"1029046X, 1062936X";0,359;Q3;54;49;147;2680;414;147;2,58;54,69;35,87;0;18;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1993-2023";"Bioengineering (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Medicine; Pharmacology, Toxicology and Pharmaceutics"
444;22769;"Chemical and Pharmaceutical Bulletin";journal;"00092363, 13475223";0,358;Q3;102;130;457;4108;801;447;1,53;31,60;28,20;0;31;Japan;Asiatic Region;"Pharmaceutical Society of Japan";"1958-2023";"Chemistry (miscellaneous) (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3)";"Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
445;4400151415;"Cardiovascular and Hematological Agents in Medicinal Chemistry";journal;"18756182, 18715257";0,356;Q3;43;24;64;958;90;56;1,28;39,92;43,10;0;13;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Cardiology and Cardiovascular Medicine (Q3); Hematology (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
446;21101048847;"Mental Health Clinician";journal;"21689709";0,356;Q2;23;8;89;238;105;89;1,24;29,75;62,22;0;1;United States;Northern America;"Allen Press Inc.";"2011-2022";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Pharmacology (medical) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Psychology"
447;5800173386;"Current Drug Safety";journal;"22123911, 15748863";0,352;Q3;41;83;127;2789;177;124;1,10;33,60;45,66;0;38;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Pharmacology (Q3); Pharmacology (medical) (Q3); Toxicology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
448;25898;"Journal of Peptide Science";journal;"10752617, 10991387";0,352;Q3;73;78;164;3861;288;163;1,74;49,50;40,52;0;13;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1995-2023";"Biochemistry (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Organic Chemistry (Q3); Pharmacology (Q3); Molecular Biology (Q4); Molecular Medicine (Q4); Structural Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
449;24097;"Journal of the Indian Chemical Society";journal;"00194522";0,351;Q3;35;301;953;14935;2818;951;3,47;49,62;31,18;0;92;India;Asiatic Region;"Elsevier B.V.";"1973-1985, 1987-1991, 1996-2023";"Drug Discovery (Q3); Electrochemistry (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)";"Chemistry; Pharmacology, Toxicology and Pharmaceutics"
450;21100318814;"Pharmaceutical patent analyst";journal;"20468954, 20468962";0,351;Q2;20;26;62;1235;71;50;1,18;47,50;39,62;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2023";"Pharmaceutical Science (Q2); Drug Discovery (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
451;11700154733;"Journal of Biomedical Nanotechnology";journal;"15507041, 15507033";0,350;Q3;93;0;459;0;813;459;1,70;0,00;0,00;0;0;United States;Northern America;"American Scientific Publishers";"2007-2022";"Bioengineering (Q3); Biomedical Engineering (Q3); Materials Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Nanoscience and Nanotechnology (Q3); Pharmaceutical Science (Q3)";"Chemical Engineering; Engineering; Materials Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
452;22393;"Indian Journal of Pharmacology";journal;"02537613, 19983751";0,349;Q3;68;75;248;1296;312;178;1,08;17,28;42,13;0;28;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1978-1980, 1982, 1984-1986, 1994-2023";"Pharmacology (Q3); Pharmacology (medical) (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
453;34545;"Journal of Asian Natural Products Research";journal;"10286020, 14772213";0,339;Q3;51;176;394;4241;720;372;1,94;24,10;39,79;0;36;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1998-2023";"Complementary and Alternative Medicine (Q2); Analytical Chemistry (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Organic Chemistry (Q3); Pharmaceutical Science (Q3); Pharmacology (Q3); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
454;4600151527;"Infectious Disorders - Drug Targets";journal;"22123989, 18715265";0,338;Q3;61;89;374;4320;542;350;1,47;48,54;42,90;0;60;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Pharmacology (Q3); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
455;4700152603;"Medicinal Chemistry";journal;"15734064, 18756638";0,337;Q3;50;69;271;5094;609;265;2,05;73,83;41,48;0;41;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2005-2023";"Drug Discovery (Q3)";"Pharmacology, Toxicology and Pharmaceutics"
456;5800173387;"Reviews on Recent Clinical Trials";journal;"18761038, 15748871";0,331;Q3;35;36;139;1393;184;123;1,51;38,69;42,86;0;15;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Medicine (miscellaneous) (Q3); Pharmacology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
457;23107;"Journal of Pharmacy Technology";journal;"15494810, 87551225";0,330;Q3;16;52;133;1092;149;118;1,07;21,00;58,52;1;24;United States;Northern America;"SAGE Publications Inc.";"1989-2023";"Pharmaceutical Science (Q3)";"Pharmacology, Toxicology and Pharmaceutics"
458;24043;"Journal of Labelled Compounds and Radiopharmaceuticals";journal;"03624803, 10991344";0,326;Q3;54;51;154;1785;212;134;0,86;35,00;22,94;0;13;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1976-2023";"Analytical Chemistry (Q3); Biochemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Spectroscopy (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
459;26514;"Tetrahedron Letters";journal;"00404039, 18733581";0,323;Q3;181;411;1869;15132;2939;1868;1,54;36,82;32,76;0;19;United Kingdom;Western Europe;"Elsevier Ltd";"1959-2023";"Biochemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
