Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
403;21100898825;"Aloma";journal;"23399694, 11383194";0,321;Q3;8;20;51;902;78;51;1,10;45,10;37,93;0;6;Spain;Western Europe;"Facultat de Psicologia, Ciencies de l'Educacio i de l'Esport Blanquerna";"2018-2023";"Computer Networks and Communications (Q3); Education (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Psychology (miscellaneous) (Q3)";"Computer Science; Health Professions; Psychology; Social Sciences"
404;14564;"American Annals of the Deaf";journal;"15430375, 0002726X";0,321;Q3;48;30;121;1524;95;95;0,55;50,80;67,92;0;12;United States;Northern America;"Gallaudet University Press";"1946-1951, 1961, 1965-2023";"Developmental and Educational Psychology (Q3); Education (Q3); Speech and Hearing (Q3)";"Health Professions; Psychology; Social Sciences"
405;21100854647;"Applied In Vitro Toxicology";journal;"23321512, 23321539";0,321;Q2;15;16;48;582;67;39;1,53;36,38;35,09;0;5;United States;Northern America;"Mary Ann Liebert Inc.";"2015-2023";"Medical Laboratory Technology (Q2); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)";"Environmental Science; Health Professions; Pharmacology, Toxicology and Pharmaceutics"
406;19700182227;"Indian Journal of Traditional Knowledge";journal;"09751068, 09725938";0,321;Q2;42;103;354;3243;367;347;0,92;31,49;42,11;0;41;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2008-2023";"Complementary and Alternative Medicine (Q2); Complementary and Manual Therapy (Q2)";"Health Professions; Medicine"
407;21100890306;"Journal of Physical Education, Recreation and Dance";journal;"07303084, 21683816";0,321;Q3;16;96;302;2099;202;189;0,51;21,86;54,32;0;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2023";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
408;17231;"Journal of Nuclear Medicine Technology";journal;"15355675, 00914916";0,318;Q3;46;82;271;1139;242;238;0,89;13,89;30,97;0;24;United States;Northern America;"Society of Nuclear Medicine and Molecular Imaging";"1976, 1993-2023";"Medicine (miscellaneous) (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine"
409;21100824974;"African Journal of Laboratory Medicine";journal;"22252002, 22252010";0,316;Q3;17;40;151;1316;139;142;0,94;32,90;49,08;0;17;South Africa;Africa;"AOSIS (Pty) Ltd";"2014, 2016-2023";"Medical Laboratory Technology (Q3); Public Health, Environmental and Occupational Health (Q3); Clinical Biochemistry (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
410;21100927199;"Journal of Ultrasonography";journal;"2451070X, 20848404";0,315;Q3;11;41;156;1388;237;146;1,44;33,85;39,76;0;5;Germany;Western Europe;"Walter de Gruyter";"2019-2023";"Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine"
411;15746;"Pediatric Physical Therapy";journal;"08985669, 1538005X";0,313;Q3;56;84;285;1496;211;198;0,70;17,81;71,43;0;10;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1989-2023";"Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine"
412;29380;"Rehabilitation Nursing";journal;"02784807";0,312;Q3;43;43;172;686;139;150;0,74;15,95;75,28;0;8;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1975-2023";"Medicine (miscellaneous) (Q3); Nursing (miscellaneous) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)";"Health Professions; Medicine; Nursing"
413;21300;"Health Marketing Quarterly";journal;"15450864, 07359683";0,311;Q2;31;28;69;1439;96;66;1,25;51,39;65,15;0;11;United States;Northern America;"Routledge";"1983-2023";"Health Professions (miscellaneous) (Q2); Marketing (Q3)";"Business, Management and Accounting; Health Professions"
414;21100860011;"Physical Activity Review";journal;"23005076";0,311;Q3;12;26;84;1061;98;84;1,21;40,81;40,91;0;1;Poland;Eastern Europe;"PPHU Projack";"2017-2023";"Education (Q3); Health (social science) (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
415;22338;"Hospital Pharmacy";journal;"19451253, 00185787";0,308;Q2;28;110;307;2615;286;273;0,90;23,77;53,11;0;22;United States;Northern America;"Thomas Land Publishers Inc.";"1973-2023";"Pharmacy (Q2); Pharmacology (Q3); Pharmacology (medical) (Q3)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
416;21100309828;"CoDAS";journal;"23171782";0,307;Q3;31;144;321;2795;267;315;0,72;19,41;77,27;0;25;Brazil;Latin America;"Brazilian Society of Speech-Language Pathology and Audiology";"2013-2023";"Linguistics and Language (Q2); Otorhinolaryngology (Q3); Speech and Hearing (Q3)";"Health Professions; Medicine; Social Sciences"
417;83742;"Hong Kong Journal of Occupational Therapy";journal;"15691861";0,303;Q2;19;15;42;538;47;42;0,94;35,87;56,94;0;5;Singapore;Asiatic Region;"Elsevier (Singapore) Pte Ltd";"2002-2023";"Occupational Therapy (Q2)";"Health Professions"
418;17460;"South African Journal of Physiotherapy";journal;"24108219, 03796175";0,303;Q3;10;40;116;1383;117;111;0,95;34,58;56,98;0;15;South Africa;Africa;"AOSIS (Pty) Ltd";"1987-1989, 1991-1998, 2019-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions"
419;7500153109;"Journal of Chiropractic Medicine";journal;"15563715, 15563707";0,302;Q2;30;41;106;1619;114;101;0,76;39,49;43,70;0;6;United States;Northern America;"Elsevier Inc.";"2002-2023";"Chiropractics (Q2)";"Health Professions"
420;21101108179;"Physical Activity and Nutrition";journal;"27337545";0,301;Q3;7;39;76;1919;96;75;1,10;49,21;46,15;0;11;South Korea;Asiatic Region;"Korean Society for Exercise Nutrition";"2020-2023";"Health (social science) (Q3); Nutrition and Dietetics (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Nursing; Social Sciences"
421;21101021790;"International Journal of Kinesiology and Sports Science";journal;"2202946X";0,300;Q3;7;22;85;903;96;85;1,28;41,05;39,77;0;5;Australia;Pacific Region;"Australian International Academic Centre PTY LTD";"2019-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Physiology (medical) (Q4)";"Health Professions; Medicine"
422;20349;"Science and Sports";journal;"17784131, 07651597";0,300;Q4;29;111;328;4092;286;276;0,79;36,86;26,50;0;22;France;Western Europe;"Elsevier Masson s.r.l.";"1986-2023";"Orthopedics and Sports Medicine (Q3); Sports Science (Q4)";"Health Professions; Medicine"
423;21101176676;"Disabilities";journal;"26737272";0,299;Q2;6;44;87;2211;114;84;1,31;50,25;70,66;0;24;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2023";"Health Professions (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Health (social science) (Q3)";"Health Professions; Social Sciences"
424;21100220434;"Science of Gymnastics Journal";journal;"22322639, 18557171";0,299;Q3;15;36;100;958;83;89;0,74;26,61;46,84;0;1;Slovenia;Eastern Europe;"University of Ljubljana Press";"2012-2023";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
425;27566;"ACSM's Health and Fitness Journal";journal;"1536593X, 10915397";0,297;Q3;29;79;234;1057;197;186;1,10;13,38;46,90;0;4;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1998-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Public Health, Environmental and Occupational Health (Q3); Sports Science (Q4)";"Health Professions; Medicine"
426;21101052348;"Journal of Hospital Management and Health Policy";journal;"25232533";0,296;Q3;5;24;82;651;86;67;1,05;27,13;50,00;0;8;China;Asiatic Region;"AME Publishing Company";"2019, 2021-2023";"Health Information Management (Q3); Health Policy (Q3); Leadership and Management (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Health Professions; Medicine; Nursing"
427;21101101954;"South African Journal of Sports Medicine";journal;"2078516X";0,296;Q3;6;23;101;422;68;98;0,56;18,35;34,92;0;3;South Africa;Africa;"Academy of Science of South Africa";"2019-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine"
428;19700175832;"International Journal of Therapeutic Massage and Bodywork: Research, Education, and Practice";journal;"1916257X";0,292;Q2;16;20;57;646;46;44;0,83;32,30;56,45;0;5;Canada;Northern America;"Multimed Inc.";"2015, 2017-2023";"Health Professions (miscellaneous) (Q2)";"Health Professions"
429;19600162207;"Cultura, Ciencia y Deporte";journal;"16965043";0,291;Q3;18;45;167;1903;165;155;0,90;42,29;35,25;0;14;Spain;Western Europe;"Universidad Catolica San Antonio Murcia";"2009-2023";"Cultural Studies (Q1); Health (social science) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Sports Science (Q4)";"Health Professions; Social Sciences"
430;21100456601;"Journal of Pharmacy and Pharmacognosy Research";journal;"07194250";0,291;Q2;17;90;219;3893;404;218;2,00;43,26;51,36;0;40;Chile;Latin America;"Asociacion Academica de Ciencias Farmaceuticas de Antofagasta (ASOCIFA)";"2013-2023";"Pharmacy (Q2); Complementary and Alternative Medicine (Q3); Drug Discovery (Q3); Pharmaceutical Science (Q3); Pharmacology (Q3)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
431;21100914237;"Drama Therapy Review";journal;"20547668, 20547676";0,290;Q2;7;22;82;591;46;56;0,38;26,86;63,89;0;1;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2023";"Visual Arts and Performing Arts (Q1); Complementary and Manual Therapy (Q2)";"Arts and Humanities; Health Professions"
432;19582;"Studies in Health Technology and Informatics";journal;"09269630";0,289;Q3;67;831;2314;6461;1788;2190;0,68;7,77;43,90;0;207;Netherlands;Western Europe;"IOS Press BV";"1991, 1993-2023";"Biomedical Engineering (Q3); Health Informatics (Q3); Health Information Management (Q3)";"Engineering; Health Professions; Medicine"
433;26785;"Annals of Clinical and Laboratory Science";journal;"00917370, 15508080";0,288;Q3;62;119;365;3139;353;354;1,01;26,38;43,70;0;67;United States;Northern America;"Association of Clinical Scientists";"1971-2023";"Hematology (Q3); Medical Laboratory Technology (Q3); Medicine (miscellaneous) (Q3); Pathology and Forensic Medicine (Q3); Clinical Biochemistry (Q4); Immunology (Q4); Immunology and Allergy (Q4); Microbiology (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Immunology and Microbiology; Medicine"
434;17700156741;"International Journal of Play Therapy";journal;"15556824";0,288;Q3;32;8;65;425;62;65;0,79;53,13;75,00;0;2;United States;Northern America;"American Psychological Association";"1992-2023";"Clinical Psychology (Q3); Complementary and Manual Therapy (Q3)";"Health Professions; Psychology"
435;18029;"Canadian Journal of Respiratory Therapy";journal;"23686820, 12059838";0,287;Q2;17;29;87;988;98;73;0,91;34,07;51,13;0;14;Canada;Northern America;"Canadian Society of Respiratory Therapists";"1996-2023";"Health Professions (miscellaneous) (Q2); Pulmonary and Respiratory Medicine (Q3)";"Health Professions; Medicine"
436;21100264008;"Ido Movement for Culture";journal;"20827571, 20843763";0,286;Q3;16;36;114;1449;113;112;0,89;40,25;35,92;0;5;Poland;Eastern Europe;"Stowarzyszenie Idokan Polska";"2013-2023";"Arts and Humanities (miscellaneous) (Q2); Philosophy (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Arts and Humanities; Health Professions"
437;23104;"Journal of Pharmacy Practice and Research";journal;"1445937X";0,283;Q2;25;48;217;1049;163;162;0,67;21,85;64,97;0;14;United States;Northern America;"Wiley-Blackwell";"2002-2023";"Pharmacy (Q2); Pharmacology (medical) (Q3)";"Health Professions; Medicine"
438;21100900367;"Journal of Radiosurgery and SBRT";journal;"21564639, 21564647";0,283;Q3;10;1;40;11;35;37;0,70;11,00;57,14;0;0;Spain;Western Europe;"Old City Publishing";"2018-2020";"Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Surgery (Q3)";"Health Professions; Medicine"
439;21101122914;"Patient Experience Journal";journal;"23720247";0,279;Q4;10;48;194;1834;171;193;0,98;38,21;69,50;1;17;United States;Northern America;"";"2019-2023";"Health Policy (Q3); Health (social science) (Q3); Health Information Management (Q4); Leadership and Management (Q4)";"Health Professions; Medicine; Nursing; Social Sciences"
440;21100942842;"Teoria ta Metodika Fizicnogo Vihovanna";journal;"19937997, 19937989";0,279;Q3;12;101;183;3613;269;183;1,42;35,77;33,23;0;19;Ukraine;Eastern Europe;"OVS LLC";"2019-2023";"Education (Q3); Health (social science) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Public Health, Environmental and Occupational Health (Q3)";"Health Professions; Medicine; Social Sciences"
441;16407;"Occupational Therapy in Health Care";journal;"07380577, 15413098";0,277;Q2;29;84;97;3260;107;95;0,91;38,81;72,32;0;16;United States;Northern America;"Informa Healthcare";"1984-1993, 1995-2023";"Occupational Therapy (Q2); Medicine (miscellaneous) (Q3)";"Health Professions; Medicine"
442;19600157369;"Journal of Physician Assistant Education";journal;"19419449, 19419430";0,274;Q1;17;67;183;1298;121;167;0,61;19,37;63,74;0;11;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2009-2023";"Medical Assisting and Transcription (Q1); Education (Q3); Medicine (miscellaneous) (Q3)";"Health Professions; Medicine; Social Sciences"
443;19700189400;"Pharmaceutical Sciences";journal;"23832886, 1735403X";0,273;Q2;26;51;204;2946;275;192;1,49;57,76;45,26;0;21;Iran;Middle East;"Tabriz University of Medical Sciences";"2009-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Pharmacy (Q2); Pharmaceutical Science (Q3)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
444;19838;"Deutsche Zeitschrift fur Sportmedizin";journal;"03445925";0,272;Q3;23;27;135;458;103;100;0,68;16,96;30,43;0;8;Germany;Western Europe;"Dynamic Media Sales Verlag";"1996-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Sports Science (Q4)";"Health Professions; Medicine"
445;21100818504;"Journal of Medical Signals and Sensors";journal;"22287477";0,272;Q3;30;37;105;1259;152;103;1,45;34,03;36,15;0;11;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2011-2023";"Biomedical Engineering (Q3); Computer Science (miscellaneous) (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Health Informatics (Q4)";"Computer Science; Engineering; Health Professions; Medicine"
446;5800207714;"Communication Disorders Quarterly";journal;"15257401";0,267;Q3;36;47;80;2055;80;80;1,04;43,72;79,53;0;16;United States;Northern America;"SAGE Publications Inc.";"1976, 1978-1990, 1992-1995, 1997-2023";"Linguistics and Language (Q2); Speech and Hearing (Q3)";"Health Professions; Social Sciences"
447;12100155517;"Journal of Medical Imaging and Radiation Sciences";journal;"18767982, 19398654";0,267;Q3;24;146;415;3966;446;308;0,87;27,16;48,79;0;50;United States;Northern America;"Elsevier Inc.";"2008-2023";"Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine"
448;19867;"Isokinetics and Exercise Science";journal;"18785913, 09593020";0,266;Q3;32;27;136;918;91;134;0,60;34,00;24,24;0;4;Netherlands;Western Europe;"IOS Press BV";"1991-1998, 2000-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Biophysics (Q4); Sports Science (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
449;21101040604;"Pedagogy of Physical Culture and Sports";journal;"26649837";0,266;Q3;8;60;145;2328;173;145;1,28;38,80;33,97;0;9;Ukraine;Eastern Europe;"Iermakov Sergii Sidorovich";"2020-2023";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
450;21100837274;"Physical Therapy Reviews";journal;"10833196, 1743288X";0,266;Q3;38;23;135;1440;109;131;0,98;62,61;65,17;0;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2023";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)";"Health Professions; Medicine"
451;21100388650;"Journal of the Canadian Chiropractic Association";journal;"17156181, 00083194";0,265;Q3;19;23;82;1054;41;77;0,45;45,83;35,29;0;3;Canada;Northern America;"Canadian Chiropractic Association";"2014-2023";"Chiropractics (Q3)";"Health Professions"
452;29514;"Radiation Protection Dosimetry";journal;"17423406, 01448420";0,264;Q3;80;355;666;6542;588;661;0,83;18,43;31,44;1;48;United Kingdom;Western Europe;"Oxford University Press";"1981-2023";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Radiation (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine; Physics and Astronomy"
