Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
387;15516;"Biotechnology Letters";journal;"15736776, 01415492";0,519;Q3;127;115;554;5496;1604;554;2,62;47,79;45,80;1;23;Netherlands;Western Europe;"Springer Netherlands";"1979-2023";"Biotechnology (Q2); Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Medicine (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology; Medicine"
388;21101159013;"FEMS Microbes";journal;"26336685";0,519;Q2;8;24;56;1594;147;52;2,79;66,42;45,06;0;8;United Kingdom;Western Europe;"Oxford University Press";"2020-2023";"Immunology and Microbiology (miscellaneous)  (Q2); Parasitology (Q2); Microbiology (Q3); Virology (Q3)";"Immunology and Microbiology"
389;24622;"Biofouling";journal;"10292454, 08927014";0,518;Q3;105;74;244;4613;725;244;2,60;62,34;49,14;0;18;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-2023";"Aquatic Science (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3)";"Agricultural and Biological Sciences; Environmental Science; Immunology and Microbiology"
390;21363;"Transplant Immunology";journal;"09663274, 18785492";0,515;Q3;66;170;349;6353;600;344;1,74;37,37;44,01;0;49;Netherlands;Western Europe;"Elsevier B.V.";"1993-2023";"Transplantation (Q2); Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine"
391;21100197355;"Mycobiology";journal;"12298093, 20929323";0,514;Q3;40;52;172;2133;399;172;2,27;41,02;37,22;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2023";"Plant Science (Q2); Infectious Diseases (Q3); Microbiology (Q3)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine"
392;19706;"FEMS Microbiology Letters";journal;"15746968, 03781097";0,513;Q3;172;132;511;5675;1116;504;2,04;42,99;45,92;0;46;United Kingdom;Western Europe;"Oxford University Press";"1977-2023";"Genetics (Q3); Microbiology (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
393;16104;"Molecular Biotechnology";journal;"15590305, 10736085";0,512;Q3;91;427;285;25058;789;285;2,88;58,68;42,77;0;247;United States;Northern America;"Humana Press";"1994-2023";"Applied Microbiology and Biotechnology (Q3); Biochemistry (Q3); Bioengineering (Q3); Biotechnology (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
394;20241;"Journal of Virological Methods";journal;"01660934, 18790984";0,510;Q3;115;118;602;4007;1456;599;2,46;33,96;43,38;2;56;Netherlands;Western Europe;"Elsevier B.V.";"1980-2023";"Virology (Q3)";"Immunology and Microbiology"
395;19700201668;"Journal of Parasitology Research";journal;"20900031, 20900023";0,508;Q2;35;41;165;1757;313;165;1,57;42,85;32,35;0;20;United States;Northern America;"Hindawi Publishing Corporation";"2009-2023";"Parasitology (Q2); Infectious Diseases (Q3)";"Immunology and Microbiology; Medicine"
396;130143;"Brazilian Journal of Microbiology";journal;"15178382, 16784405";0,507;Q3;87;300;684;15595;1733;667;2,41;51,98;54,24;0;115;Switzerland;Western Europe;"Springer Nature";"1992, 1994, 2000-2023";"Microbiology (Q3)";"Immunology and Microbiology"
397;21101060220;"Bio-protocol";journal;"23318325";0,505;Q2;18;310;1042;5015;1024;1041;0,91;16,18;42,27;0;54;United States;Northern America;"Bio-protocol LLC";"2019-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Plant Science (Q2); Neuroscience (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
398;21101144600;"Fish and Shellfish Immunology Reports";journal;"26670119";0,503;Q3;7;43;62;2630;134;62;2,16;61,16;38,29;0;18;United Kingdom;Western Europe;"Elsevier Ltd";"2021-2023";"Aquatic Science (Q2); Immunology (Q3)";"Agricultural and Biological Sciences; Immunology and Microbiology"
399;13882;"European Journal of Protistology";journal;"09324739, 16180429";0,502;Q3;55;50;176;2802;291;175;1,76;56,04;45,96;0;6;Germany;Western Europe;"Elsevier GmbH";"1987-2023";"Microbiology (Q3)";"Immunology and Microbiology"
400;13076;"Protist";journal;"16180941, 14344610";0,499;Q3;84;22;93;1069;150;91;1,47;48,59;37,35;0;1;Germany;Western Europe;"Elsevier GmbH";"1998-2023";"Microbiology (Q3)";"Immunology and Microbiology"
401;26784;"British Journal of Biomedical Science";journal;"09674845, 24740896";0,498;Q3;48;31;115;1443;225;110;2,44;46,55;48,51;0;19;United Kingdom;Western Europe;"Institute of Biomedical Science (IBMS)";"1993-2023";"Biochemistry (medical) (Q2); Clinical Biochemistry (Q3); Immunology (Q3); Immunology and Allergy (Q3); Infectious Diseases (Q3); Microbiology (Q3); Microbiology (medical) (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
402;110163;"Polish Journal of Microbiology";journal;"17331331";0,498;Q3;44;48;154;2180;407;154;2,13;45,42;46,88;0;27;Poland;Eastern Europe;"Sciendo";"2004-2023";"Applied Microbiology and Biotechnology (Q3); Medicine (miscellaneous) (Q3); Microbiology (Q3); Microbiology (medical) (Q3)";"Immunology and Microbiology; Medicine"
403;21100905384;"Journal of Microbiology and Biology Education";journal;"19357877, 19357885";0,497;Q3;19;68;319;2005;486;315;1,50;29,49;64,91;0;25;United States;Northern America;"American Society for Microbiology";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Education (Q2); Immunology and Microbiology (miscellaneous)  (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Social Sciences"
404;27005;"Journal of the American Society of Brewing Chemists";journal;"03610470";0,497;Q3;47;77;109;3493;279;107;2,01;45,36;41,61;0;5;United States;Northern America;"Taylor and Francis Ltd.";"1994-2023";"Food Science (Q2); Applied Microbiology and Biotechnology (Q3); Biotechnology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
405;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,492;Q3;98;111;420;3980;889;417;1,95;35,86;51,18;0;50;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q3); Physiology (Q3); Cell Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
406;21101160674;"Frontiers in Fungal Biology";journal;"26736128";0,491;Q3;11;34;161;2366;326;148;2,06;69,59;46,15;0;13;Switzerland;Western Europe;"Frontiers Media SA";"2020-2023";"Ecology, Evolution, Behavior and Systematics (Q2); Environmental Science (miscellaneous) (Q2); Infectious Diseases (Q3); Microbiology (Q3)";"Agricultural and Biological Sciences; Environmental Science; Immunology and Microbiology; Medicine"
407;20612;"Journal of Food Safety";journal;"01496085, 17454565";0,491;Q3;53;83;268;4445;755;268;2,44;53,55;48,35;0;21;United States;Northern America;"Wiley-Blackwell";"1977-1978, 1980-2023";"Food Science (Q2); Microbiology (Q3); Parasitology (Q3)";"Agricultural and Biological Sciences; Immunology and Microbiology"
408;19622;"Archaea";journal;"14723646, 14723654";0,489;Q3;48;1;21;96;56;19;1,89;96,00;20,00;0;0;United States;Northern America;"Hindawi Publishing Corporation";"2002-2021";"Ecology, Evolution, Behavior and Systematics (Q2); Medicine (miscellaneous) (Q3); Microbiology (Q3); Physiology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
409;14500154701;"Food Analytical Methods";journal;"1936976X, 19369751";0,488;Q3;66;165;762;6672;2373;759;2,93;40,44;49,07;0;16;United States;Northern America;"Springer New York";"2008-2023";"Analytical Chemistry (Q2); Food Science (Q2); Safety Research (Q2); Safety, Risk, Reliability and Quality (Q2); Applied Microbiology and Biotechnology (Q3)";"Agricultural and Biological Sciences; Chemistry; Engineering; Immunology and Microbiology; Social Sciences"
410;19700174628;"Iranian Journal of Basic Medical Sciences";journal;"20083874, 20083866";0,484;Q3;57;168;584;8792;1411;581;2,29;52,33;43,89;0;68;Iran;Middle East;"Mashhad University of Medical Sciences";"2007-2023";"Biochemistry (Q3); Biophysics (Q3); Clinical Biochemistry (Q3); Drug Discovery (Q3); Immunology and Microbiology (miscellaneous)  (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
411;130021;"Biotechnology and Bioprocess Engineering";journal;"12268372";0,482;Q3;66;96;293;4930;787;293;2,76;51,35;35,11;0;25;South Korea;Asiatic Region;"Korean Society for Biotechnology and Bioengineering";"1996-2023";"Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biomedical Engineering (Q3); Biotechnology (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering; Immunology and Microbiology"
412;21304;"African Journal of AIDS Research";journal;"17279445, 16085906";0,478;Q3;34;38;123;1503;151;117;1,06;39,55;52,98;0;37;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2003-2023";"Infectious Diseases (Q3); Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Virology (Q3)";"Immunology and Microbiology; Medicine"
413;15602;"Electronic Journal of Biotechnology";journal;"07173458";0,478;Q3;73;39;174;1831;536;174;2,87;46,95;47,34;0;18;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"1998-2023";"Applied Microbiology and Biotechnology (Q3); Biotechnology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
414;21101037127;"Current Oral Health Reports";journal;"21963002";0,476;Q3;30;30;78;1815;155;77;1,63;60,50;44,87;0;14;Netherlands;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2023";"Oral Surgery (Q2); Surgery (Q2); Immunology and Microbiology (miscellaneous)  (Q3)";"Dentistry; Immunology and Microbiology; Medicine"
415;20610;"Journal of Food Protection";journal;"19449097, 0362028X";0,475;Q3;152;182;687;8616;1587;685;2,10;47,34;53,58;5;66;Netherlands;Western Europe;"Elsevier B.V.";"1977-1980, 1982-2023";"Food Science (Q2); Microbiology (Q3)";"Agricultural and Biological Sciences; Immunology and Microbiology"
416;21100781742;"Veterinary Parasitology: Regional Studies and Reports";journal;"24059390";0,472;Q3;23;114;425;4891;701;425;1,52;42,90;42,79;0;22;Netherlands;Western Europe;"Elsevier B.V.";"2015-2023";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)";"Immunology and Microbiology; Veterinary"
417;15240;"Iranian Journal of Medical Sciences";journal;"17353688, 02530716";0,468;Q3;40;79;202;2276;332;166;1,49;28,81;47,31;0;31;Iran;Middle East;"Shiraz University of Medical Sciences";"1979-1981, 1989-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Clinical Psychology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics; Psychology"
418;21101082050;"Journal of Clinical Virology Plus";journal;"26670380";0,467;Q3;8;44;113;1223;183;106;1,62;27,80;46,45;1;40;United Kingdom;Western Europe;"Elsevier Ltd";"2021-2023";"Infectious Diseases (Q3); Virology (Q3)";"Immunology and Microbiology; Medicine"
419;21100283369;"VirusDisease";journal;"23473584, 23473517";0,466;Q3;34;53;229;2017;643;215;2,46;38,06;37,55;0;33;India;Asiatic Region;"Springer India";"2014-2023";"Infectious Diseases (Q3); Virology (Q3)";"Immunology and Microbiology; Medicine"
420;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,465;Q3;63;148;717;2556;860;524;1,10;17,27;54,29;0;69;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2023";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)";"Immunology and Microbiology; Medicine"
421;20235;"Journal of Microbiological Methods";journal;"18728359, 01677012";0,457;Q3;148;146;574;5641;1294;574;1,96;38,64;40,62;0;42;Netherlands;Western Europe;"Elsevier B.V.";"1983-2023";"Microbiology (Q3); Microbiology (medical) (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
422;20715;"Central-European Journal of Immunology";journal;"16444124, 14263912";0,456;Q3;34;13;172;523;273;170;1,55;40,23;59,52;0;8;Poland;Eastern Europe;"Termedia Publishing House Ltd.";"1996-2023";"Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine"
423;17700155407;"Journal of Infection in Developing Countries";journal;"20366590, 19722680";0,453;Q3;61;251;807;8051;1356;794;1,44;32,08;46,91;1;175;Italy;Western Europe;"Journal of Infection in Developing Countries";"2007-2023";"Infectious Diseases (Q3); Medicine (miscellaneous) (Q3); Microbiology (Q3); Parasitology (Q3); Virology (Q3)";"Immunology and Microbiology; Medicine"
424;4000152107;"Journal of Venomous Animals and Toxins Including Tropical Diseases";journal;"16789199";0,453;Q3;41;20;131;1498;307;131;2,19;74,90;51,58;0;5;United Kingdom;Western Europe;"Centro de Estudos de Venenos e Animais Peconhentos";"2006-2023";"Animal Science and Zoology (Q2); Infectious Diseases (Q3); Parasitology (Q3); Toxicology (Q3)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
425;13671;"Biologicals";journal;"10958320, 10451056";0,452;Q3;66;42;154;1276;287;152;1,49;30,38;42,99;0;18;United States;Northern America;"Academic Press";"1990-2023";"Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
426;19900191993;"Journal of Visualized Experiments";journal;"1940087X";0,449;Q3;131;1065;3211;28338;3986;3201;1,13;26,61;43,16;1;255;United States;Northern America;"Journal of Visualized Experiments";"2006-2023";"Chemical Engineering (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Neuroscience (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology; Neuroscience"
427;21101155643;"Oxford Open Immunology";journal;"26336960";0,445;Q3;2;9;3;903;7;3;2,33;100,33;37,50;0;6;United Kingdom;Western Europe;"Oxford University Press";"2022-2023";"Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine"
428;19520;"Veterinary Immunology and Immunopathology";journal;"01652427, 18732534";0,443;Q3;107;72;286;3154;470;286;1,53;43,81;47,52;0;21;Netherlands;Western Europe;"Elsevier B.V.";"1979-2023";"Veterinary (miscellaneous) (Q2); Immunology (Q3)";"Immunology and Microbiology; Veterinary"
429;20887;"Virus Genes";journal;"1572994X, 09208569";0,443;Q3;64;98;220;3745;412;218;2,11;38,21;38,93;0;50;Netherlands;Western Europe;"Springer Netherlands";"1987-2023";"Genetics (Q3); Medicine (miscellaneous) (Q3); Molecular Biology (Q3); Virology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
430;21101094440;"Progress in Microbes and Molecular Biology";journal;"26371049";0,441;Q3;21;40;79;5192;621;77;9,17;129,80;43,02;0;27;Malaysia;Asiatic Region;"HH Publisher";"2018-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Microbiology (Q3); Microbiology (medical) (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
431;21378;"Viral Immunology";journal;"15578976, 08828245";0,441;Q3;70;76;277;3455;389;235;1,48;45,46;49,16;1;60;United States;Northern America;"Mary Ann Liebert Inc.";"1987, 1989-2023";"Immunology (Q3); Molecular Medicine (Q3); Virology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
432;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,440;Q3;38;78;295;2947;392;295;1,22;37,78;51,92;0;13;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2023";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)";"Immunology and Microbiology; Veterinary"
433;19092;"Acta Parasitologica";journal;"18961851, 12302821";0,437;Q3;41;127;489;5817;744;489;1,40;45,80;41,59;0;30;Germany;Western Europe;"Walter de Gruyter GmbH";"1992-1994, 1996-2023";"Parasitology (Q3)";"Immunology and Microbiology"
434;20179;"Allergologia et Immunopathologia";journal;"15781267, 03010546";0,431;Q3;44;128;381;4140;937;374;2,52;32,34;56,19;0;62;Singapore;Asiatic Region;"Codon Publications";"1973-2023";"Immunology (Q3); Immunology and Allergy (Q3); Medicine (miscellaneous) (Q3); Pulmonary and Respiratory Medicine (Q3)";"Immunology and Microbiology; Medicine"
435;21100853989;"Microbiology Research";journal;"20367481, 20367473";0,431;Q3;10;144;126;9538;293;124;2,33;66,24;46,09;0;77;Switzerland;Western Europe;"Page Press Publications";"2015-2016, 2019-2023";"Microbiology (Q3); Microbiology (medical) (Q3); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
