Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
397;17940;"Neurological Research";journal;"17431328, 01616412";0,586;Q3;86;146;393;5679;835;392;1,91;38,90;44,22;0;47;United Kingdom;Western Europe;"Maney Publishing";"1979-2023";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
398;130034;"Current Alzheimer Research";journal;"18755828, 15672050";0,584;Q3;103;60;306;3843;659;294;1,80;64,05;46,93;0;9;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2004-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
399;12795;"Perception";journal;"14684233, 03010066";0,584;Q3;103;54;223;2442;358;211;1,56;45,22;37,91;0;1;United States;Northern America;"SAGE Publications Inc.";"1972-2023";"Ophthalmology (Q2); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
400;21101017384;"Current Developmental Disorders Reports";journal;"21962987";0,578;Q3;33;22;80;1425;183;80;2,21;64,77;75,76;0;8;Switzerland;Western Europe;"Springer International Publishing";"2014-2023";"Developmental and Educational Psychology (Q3); Developmental Neuroscience (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience; Psychology"
401;21100787040;"Clinical Neurophysiology Practice";journal;"2467981X";0,574;Q3;24;34;133;1289;236;113;1,74;37,91;37,27;0;7;Netherlands;Western Europe;"Elsevier B.V.";"2016-2023";"Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)";"Medicine; Neuroscience"
402;24030;"Respiratory Physiology and Neurobiology";journal;"18781519, 15699048";0,574;Q3;112;114;398;5131;839;381;2,02;45,01;40,62;0;41;Netherlands;Western Europe;"Elsevier B.V.";"2002-2024";"Pulmonary and Respiratory Medicine (Q2); Neuroscience (miscellaneous) (Q3); Physiology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
403;15575;"European Neurology";journal;"14219913, 00143022";0,573;Q3;89;56;248;1976;508;213;2,02;35,29;41,96;1;16;Switzerland;Western Europe;"S. Karger AG";"1897-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
404;23635;"Adaptive Behavior";journal;"17412633, 10597123";0,562;Q3;59;47;157;3218;282;126;1,79;68,47;26,81;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2023";"Philosophy (Q1); Artificial Intelligence (Q3); Behavioral Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Arts and Humanities; Computer Science; Neuroscience; Psychology"
405;5700169289;"Journal of Sexual Aggression";journal;"17426545, 13552600";0,561;Q3;43;46;89;3201;184;87;1,75;69,59;70,29;4;43;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994, 1996-1997, 1999-2023";"Psychology (miscellaneous) (Q2); Applied Psychology (Q3); Behavioral Neuroscience (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience; Psychology"
406;12798;"Perceptual and Motor Skills";journal;"1558688X, 00315125";0,557;Q3;81;138;308;6980;624;304;1,86;50,58;38,07;0;15;United States;Northern America;"SAGE Publications Inc.";"1962-2023";"Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Neuroscience; Psychology"
407;16722;"Journal of Integrative Neuroscience";journal;"1757448X, 02196352";0,556;Q3;40;173;332;10581;762;323;2,43;61,16;42,92;0;38;China;Asiatic Region;"IMR Press";"2002-2023";"Medicine (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)";"Medicine; Neuroscience"
408;27318;"Network: Computation in Neural Systems";journal;"0954898X, 13616536";0,552;Q3;62;22;19;938;76;18;3,93;42,64;24,59;0;5;United Kingdom;Western Europe;"Informa Healthcare";"1990-2023";"Neuroscience (miscellaneous) (Q3)";"Neuroscience"
409;21100396040;"Dementia and Geriatric Cognitive Disorders Extra";journal;"16645464";0,551;Q3;29;6;84;182;174;81;1,52;30,33;40,54;0;1;Switzerland;Western Europe;"S. Karger AG";"2011, 2015-2022";"Cognitive Neuroscience (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience"
410;21101037913;"IBRO Neuroscience Reports";journal;"26672421";0,549;Q3;17;105;206;6354;423;203;1,89;60,51;36,99;0;20;Netherlands;Western Europe;"Elsevier B.V.";"2021-2023";"Neuroscience (miscellaneous) (Q3)";"Neuroscience"
411;21100945706;"Multimodal Technologies and Interaction";journal;"24144088";0,544;Q3;32;117;286;7389;959;286;3,22;63,15;38,12;1;26;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2023";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Human-Computer Interaction (Q3); Neuroscience (miscellaneous) (Q3)";"Computer Science; Neuroscience"
412;16102;"Human Psychopharmacology";journal;"10991077, 08856222";0,541;Q3;86;23;117;1225;246;116;1,98;53,26;38,32;0;5;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2023";"Neurology (Q3); Neurology (clinical) (Q3); Pharmacology (medical) (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience"
413;5800179612;"Social Neuroscience";journal;"17470919, 17470927";0,541;Q3;82;31;150;2281;272;148;1,74;73,58;53,38;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2023";"Development (Q2); Social Psychology (Q2); Behavioral Neuroscience (Q3)";"Neuroscience; Psychology; Social Sciences"
414;16177;"International Journal of Neuroscience";journal;"00207454, 15635279";0,535;Q3;77;276;519;12044;1031;508;1,89;43,64;42,54;2;90;United Kingdom;Western Europe;"Informa Healthcare";"1970-1973, 1975-2023";"Medicine (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)";"Medicine; Neuroscience"
415;12108;"Behavioral and Brain Sciences";journal;"14691825, 0140525X";0,534;Q3;176;416;661;9940;703;544;1,21;23,89;30,96;0;9;United Kingdom;Western Europe;"Cambridge University Press";"1978-2023";"Behavioral Neuroscience (Q3); Neuropsychology and Physiological Psychology (Q3); Physiology (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology"
416;130113;"Cognitive Processing";journal;"16124782, 16124790";0,534;Q3;53;51;164;3518;297;161;1,70;68,98;52,07;0;4;Germany;Western Europe;"Springer Verlag";"2005-2023";"Medicine (miscellaneous) (Q2); Artificial Intelligence (Q3); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
417;21100945704;"Vision (Switzerland)";journal;"24115150";0,530;Q3;16;77;165;4284;280;164;1,73;55,64;46,98;0;10;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2023";"Ophthalmology (Q2); Optometry (Q2); Cognitive Neuroscience (Q3); Sensory Systems (Q3); Cell Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Neuroscience"
418;19906;"Synapse";journal;"08874476, 10982396";0,522;Q4;115;27;79;1568;141;79;1,74;58,07;41,61;0;6;United States;Northern America;"Wiley-Liss Inc.";"1987-2023";"Cellular and Molecular Neuroscience (Q4)";"Neuroscience"
419;21100286991;"Journal of Eye Movement Research";journal;"19958692";0,521;Q3;29;20;96;1036;176;96;1,38;51,80;54,55;0;2;Switzerland;Western Europe;"International Group for Eye Movement Research";"2012-2023";"Ophthalmology (Q2); Sensory Systems (Q3)";"Medicine; Neuroscience"
420;21100243801;"Multisensory Research";journal;"22134808, 22134794";0,521;Q3;57;28;108;2212;216;105;1,81;79,00;50,98;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2013-2023";"Computer Vision and Pattern Recognition (Q2); Ophthalmology (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
421;21100967241;"Epilepsy and Behavior Reports";journal;"25899864";0,518;Q3;21;60;220;1568;364;202;1,75;26,13;44,16;0;13;United States;Northern America;"Elsevier Inc.";"2019-2023";"Behavioral Neuroscience (Q3); Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
422;16147;"International Journal of Developmental Neuroscience";journal;"07365748, 1873474X";0,517;Q3;97;61;201;3109;382;200;1,68;50,97;52,49;0;10;United Kingdom;Western Europe;"John Wiley & Sons Inc.";"1983-2023";"Developmental Biology (Q3); Developmental Neuroscience (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
423;21100854644;"Current Sleep Medicine Reports";journal;"21986401";0,516;Q3;27;28;77;1923;135;77;1,49;68,68;34,26;0;3;Switzerland;Western Europe;"Springer International Publishing AG";"2015-2023";"Neurology (Q3); Neurology (clinical) (Q3); Pulmonary and Respiratory Medicine (Q3)";"Medicine; Neuroscience"
424;21100455212;"Biomedical Reports";journal;"20499434, 20499442";0,514;Q3;38;108;322;5534;760;321;2,58;51,24;39,72;0;59;Greece;Western Europe;"Spandidos Publications";"2014-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
425;19900193683;"European Endocrinology";journal;"17583780, 17583772";0,506;Q4;21;0;33;0;88;32;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Touch Briefings";"2011-2020";"Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Endocrine and Autonomic Systems (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
426;21101060220;"Bio-protocol";journal;"23318325";0,505;Q3;18;310;1042;5015;1024;1041;0,91;16,18;42,27;0;54;United States;Northern America;"Bio-protocol LLC";"2019-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Plant Science (Q2); Neuroscience (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
427;12736;"Journal of Clinical and Experimental Neuropsychology";journal;"1744411X, 13803395";0,505;Q3;123;64;225;3997;429;224;1,84;62,45;53,87;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2023";"Clinical Psychology (Q2); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3)";"Medicine; Neuroscience; Psychology"
428;21100242616;"Sleep Science";journal;"19840659, 19840063";0,505;Q3;31;55;250;2084;463;240;1,71;37,89;48,69;0;10;Brazil;Latin America;"Federacao Latino-Americana de Sociedades do Sono";"2008-2023";"Behavioral Neuroscience (Q3); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q3)";"Medicine; Neuroscience"
429;21101043232;"Journal of Psychedelic Studies";journal;"25599283";0,503;Q3;12;37;43;1858;116;43;2,68;50,22;36,27;1;3;Hungary;Eastern Europe;"Akademiai Kiado";"2019-2023";"Anthropology (Q1); Clinical Psychology (Q2); Health (social science) (Q2); Biological Psychiatry (Q3); Pharmacology (medical) (Q3); Psychiatry and Mental Health (Q3); Social Psychology (Q3)";"Medicine; Neuroscience; Psychology; Social Sciences"
430;19700187626;"Cognitive Neuroscience";journal;"17588928, 17588936";0,500;Q3;39;18;89;784;174;67;1,48;43,56;42,11;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2023";"Cognitive Neuroscience (Q3)";"Neuroscience"
431;14320;"Brain and Development";journal;"18727131, 03877604";0,498;Q3;96;85;400;2110;629;373;1,47;24,82;40,71;0;7;Netherlands;Western Europe;"Elsevier B.V.";"1979-2023";"Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
432;21101109683;"Neurotrauma Reports";journal;"2689288X";0,498;Q3;10;79;140;3464;302;136;1,90;43,85;40,51;0;12;United States;Northern America;"Mary Ann Liebert Inc.";"2020-2023";"Developmental Neuroscience (Q3); Cellular and Molecular Neuroscience (Q4)";"Neuroscience"
433;21100836861;"Advances in Autism";journal;"20563876, 20563868";0,497;Q3;15;31;88;1512;143;79;1,67;48,77;64,66;0;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2015-2023";"Cognitive Neuroscience (Q3); Developmental and Educational Psychology (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience; Psychology"
434;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,492;Q3;98;111;420;3980;889;417;1,95;35,86;51,18;0;50;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q3); Physiology (Q3); Cell Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
435;19700183044;"Thyroid Research";journal;"17566614";0,492;Q4;27;41;66;1417;154;65;2,18;34,56;41,30;0;23;United Kingdom;Western Europe;"BioMed Central Ltd";"2010-2023";"Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Endocrine and Autonomic Systems (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
436;21100934557;"Journal of Intelligence";journal;"20793200";0,490;Q3;25;225;227;17257;691;212;3,14;76,70;51,09;0;39;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2023";"Education (Q2); Cognitive Neuroscience (Q3); Developmental and Educational Psychology (Q3); Experimental and Cognitive Psychology (Q3)";"Neuroscience; Psychology; Social Sciences"
437;19700201419;"LUTS: Lower Urinary Tract Symptoms";journal;"17575664, 17575672";0,487;Q3;25;33;169;941;259;165;1,56;28,52;22,16;0;5;Japan;Asiatic Region;"Wiley Blackwell";"2010-2023";"Urology (Q2); Neurology (Q3)";"Medicine; Neuroscience"
438;21101019390;"Personality Neuroscience";journal;"25139886";0,487;Q3;8;11;19;911;38;19;2,56;82,82;37,74;0;2;United States;Northern America;"Cambridge University Press";"2018-2023";"Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience"
439;12100154808;"Journal of Korean Neurosurgical Society";journal;"15987876, 20053711";0,486;Q3;47;74;305;2675;464;291;1,36;36,15;23,03;0;14;South Korea;Asiatic Region;"Daehan sin'gyeong oe'gwa haghoe";"2008-2023";"Surgery (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)";"Medicine; Neuroscience"
440;21100434606;"Sexual Medicine";journal;"20501161";0,482;Q3;32;0;325;0;840;317;2,54;0,00;0,00;0;0;United States;Northern America;"Elsevier B.V.";"2013-2022";"Dermatology (Q2); Urology (Q2); Behavioral Neuroscience (Q3); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Psychiatry and Mental Health (Q3); Reproductive Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
441;21100396116;"Cerebrovascular Diseases Extra";journal;"16645456";0,481;Q3;21;13;67;323;134;65;1,96;24,85;26,67;0;12;Switzerland;Western Europe;"S. Karger AG";"2015-2022";"Cardiology and Cardiovascular Medicine (Q3); Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
442;14907;"Cognitive and Behavioral Neurology";journal;"15433633, 15433641";0,479;Q3;73;31;98;1582;162;97;1,30;51,03;47,54;0;3;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2003-2023";"Cognitive Neuroscience (Q3); Medicine (miscellaneous) (Q3); Neuropsychology and Physiological Psychology (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience; Psychology"
443;21100837404;"Adaptive Human Behavior and Physiology";journal;"21987335";0,474;Q4;25;25;77;1644;118;75;1,20;65,76;44,78;0;6;Switzerland;Western Europe;"Springer International Publishing AG";"2015-2023";"Experimental and Cognitive Psychology (Q3); Physiology (Q3); Behavioral Neuroscience (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology"
444;12030;"Learning and Behavior";journal;"15434508, 15434494";0,474;Q3;63;69;148;2586;209;126;1,24;37,48;43,14;0;3;United States;Northern America;"Springer New York";"2003-2023";"Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3); Behavioral Neuroscience (Q4)";"Neuroscience; Psychology"
445;19959;"Visual Neuroscience";journal;"14698714, 09525238";0,472;Q4;88;4;31;234;51;27;1,23;58,50;52,63;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1988-2023";"Physiology (Q3); Sensory Systems (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
446;19700187604;"AJOB Neuroscience";journal;"21507740, 21507759";0,471;Q3;32;112;227;2024;280;42;1,05;18,07;57,38;1;6;United States;Northern America;"Taylor and Francis Inc.";"2010-2023";"Neuroscience (miscellaneous) (Q3)";"Neuroscience"
447;19900192410;"Annals of Neurosciences";journal;"09763260, 09727531";0,471;Q3;28;77;100;2548;170;83;1,67;33,09;42,79;0;21;India;Asiatic Region;"Indian Academy of Neurosciences";"2011-2023";"Neuroscience (miscellaneous) (Q3)";"Neuroscience"
448;21100414801;"Current protocols in mouse biology";journal;"21612617";0,467;Q4;23;0;16;0;31;16;0,00;0,00;0,00;0;0;United States;Northern America;"John Wiley & Sons Inc.";"2014-2020";"Animal Science and Zoology (Q2); Medical Laboratory Technology (Q2); Biochemistry (Q3); Genetics (Q3); Molecular Biology (Q3); Cell Biology (Q4); Cellular and Molecular Neuroscience (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Health Professions; Neuroscience"
449;130017;"Current Neurovascular Research";journal;"15672026, 18755739";0,461;Q3;60;53;207;2942;435;192;1,80;55,51;39,10;0;29;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2004-2023";"Developmental Neuroscience (Q3); Neurology (Q3); Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)";"Medicine; Neuroscience"
450;18022;"NeuroReport";journal;"09594965, 1473558X";0,459;Q3;201;115;488;3450;816;488;1,67;30,00;41,84;0;16;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1990-2023";"Neuroscience (miscellaneous) (Q3)";"Neuroscience"
451;14182;"NeuroSignals";journal;"14248638, 1424862X";0,458;Q3;72;0;34;0;68;34;2,06;0,00;0,00;0;0;Switzerland;Western Europe;"Cell Physiol Biochem Press (Germany)";"1992-2022";"Neurology (Q3); Cellular and Molecular Neuroscience (Q4); Developmental Neuroscience (Q4)";"Neuroscience"
452;7100153145;"Developmental Neurorehabilitation";journal;"17518423";0,455;Q4;62;42;184;1887;338;184;1,54;44,93;65,78;0;3;United Kingdom;Western Europe;"Informa Healthcare";"1997-1999, 2002-2003, 2005-2023";"Pediatrics, Perinatology and Child Health (Q2); Rehabilitation (Q2); Medicine (miscellaneous) (Q3); Developmental Neuroscience (Q4)";"Medicine; Neuroscience"
